item,itemLabel,startDate,endDate
Q18187087,Hector Macdonald,1980-04-18,1980-04-30
Q107535391,Harry Elinder Davies,1980-04-18,1980-06-24
,John Vernon Radcliffe Lewis,1980-04-18,1982
Q61728672,Bennie Goldin,1980-05-08,1981
Q18345927,Leo Baron,1980-05-08,1983
Q5379289,Enoch Dumbutshena,1980-05-08,1990
Q28912516,John Fieldsend,1980-07,1983-02
Q4772638,Anthony Gubbay,1983,2001-07-01
,Telford Georges,1983-03,1984-02
,Nicholas McNally,1984,2001-12-31
Q6246673,John Manyarara,1987-01,1992
,Ahmed Ebrahim,1990,2002-05
,Simbarashe Muchechetere,1992,2001-12-27
,Wilson Sandura,1998,2011-07
Q5576402,Godfrey Chidyausiku,2001-03,2017-02-28
,Misheck Cheda,2001-07,2012
,Vernanda Ziyambi,2001-07,2016-11-30
Q56222237,Luke Malaba,2001-07,
,Elizabeth Gwaunza,2002,
,Rita Makarau,2006,
,Paddington Garwe,2010,
,Yunus Omerjee,2011,2013-04-04
Q61646493,Anne-Marie Gowora,2012-05-02,
,Ben Hlatshwayo,2013-05-22,
Q4901142,Bharat Patel,2013-05-22,
,Antonia Guvava,2013-11,
,Chinembiri Bhunu,2015-09-16,
,Susan Mavangira,2015-09-16,
,Tendai Uchena,2015-09-16,
,Vernanda Ziyambi,2017-02-06,2019-07-02
,Francis Bere,2018-05-11,
Q87758093,Lavender Makoni,2018-05-11,
,Charles Hungwe,2019-06-30,
,Nicholas Mathonsi,2019-06-30,
